"ID","DisplayRaceID","DisplaySexID","SkinID","FaceID","HairStyleID","HairColorID","FacialHairID","NPCItemDisplay_1","NPCItemDisplay_2","NPCItemDisplay_3","NPCItemDisplay_4","NPCItemDisplay_5","NPCItemDisplay_6","NPCItemDisplay_7","NPCItemDisplay_8","NPCItemDisplay_9","NPCItemDisplay_10","NPCItemDisplay_11","Flags","BakeName"
"3053","1","1","7","9","5","6","4","3047","0","2471","0","6103","4439","4314","0","6173","0","0","0","CreatureDisplayExtra-03053_HD.blp"
"3054","1","1","9","0","10","0","1","0","0","13003","11129","5734","8357","3738","0","0","0","0","0","CreatureDisplayExtra-03054_HD.blp"
"3055","1","1","4","4","18","1","4","0","0","13045","0","12094","3069","8397","0","3631","0","0","0","CreatureDisplayExtra-03055_HD.blp"
"3056","4","1","0","0","0","0","0","0","0","13047","12340","3392","13048","8372","0","0","0","0","0","CreatureDisplayExtra-03056_HD.blp"
"3057","4","1","5","5","4","4","3","0","0","13050","12305","6121","8079","8062","0","0","0","0","0","CreatureDisplayExtra-03057_HD.blp"
"3060","7","0","1","0","0","4","5","0","0","4635","0","4506","10510","11212","0","12201","0","0","0","CreatureDisplayExtra-03060_HD.blp"
"3061","7","0","0","1","2","7","7","0","4925","13070","0","4300","8963","13071","0","10324","0","0","0","CreatureDisplayExtra-03061_HD.blp"
"3062","1","0","1","6","6","8","6","0","0","13066","11865","4882","11308","4622","0","4370","0","0","0","CreatureDisplayExtra-03062_HD.blp"
"3063","1","0","8","8","0","7","0","0","13067","13068","0","13069","9676","8950","0","7523","0","0","0","CreatureDisplayExtra-03063_HD.blp"
"3080","7","0","2","2","2","0","2","15491","0","14973","12969","5795","5297","7458","0","0","0","0","0","CreatureDisplayExtra-03080_HD.blp"
"3100","1","0","3","3","5","2","4","0","13167","6020","13168","13169","13170","13171","0","13172","0","0","0","CreatureDisplayExtra-03100_HD.blp"
"3101","3","0","4","3","4","1","5","0","0","13163","13164","13165","13166","1981","0","5425","0","0","0","CreatureDisplayExtra-03101_HD.blp"
"3102","3","0","5","4","6","0","7","0","0","13173","13174","13069","13175","3066","0","7513","0","0","0","CreatureDisplayExtra-03102_HD.blp"
"3103","1","1","7","0","1","2","0","0","0","13176","8267","9932","9438","9773","0","0","0","0","0","CreatureDisplayExtra-03103_HD.blp"
"3104","1","0","1","0","9","5","4","0","0","13177","13178","8072","4765","9675","0","2300","0","0","0","CreatureDisplayExtra-03104_HD.blp"
"3105","3","0","2","1","4","6","8","0","0","13181","13090","12036","13182","13183","0","13184","0","0","0","CreatureDisplayExtra-03105_HD.blp"
"3106","3","0","6","5","3","4","9","0","0","6177","3520","8827","13188","3309","0","3980","0","0","0","CreatureDisplayExtra-03106_HD.blp"
"3107","3","1","4","4","4","2","0","0","0","13185","13138","13135","8974","13186","0","13187","0","0","0","CreatureDisplayExtra-03107_HD.blp"
"3108","1","0","1","7","6","4","8","0","0","10318","6214","3696","5346","4314","0","3875","0","0","0","CreatureDisplayExtra-03108_HD.blp"
"3109","1","1","3","2","10","3","0","0","0","13189","10290","6062","4469","5856","0","13190","0","0","0","CreatureDisplayExtra-03109_HD.blp"
"3110","7","0","4","6","3","3","6","0","0","9745","0","8606","8426","4272","0","8608","0","0","0","CreatureDisplayExtra-03110_HD.blp"
"3111","7","0","2","6","6","5","1","0","0","5854","10860","6049","4365","4921","0","7516","0","0","0","CreatureDisplayExtra-03111_HD.blp"
"3112","2","0","5","0","4","6","5","0","0","13130","0","7662","7781","11109","0","13134","0","0","0","CreatureDisplayExtra-03112_HD.blp"
"3113","2","1","7","7","6","1","5","5817","0","13131","0","0","13132","7782","0","13133","0","0","0","CreatureDisplayExtra-03113_HD.blp"
"3114","3","0","6","0","4","1","4","0","0","2503","7663","13135","13136","13137","0","0","0","0","0","CreatureDisplayExtra-03114_HD.blp"
"3115","3","0","6","0","4","1","4","0","0","2503","13138","13135","13136","13137","0","13139","0","0","0","CreatureDisplayExtra-03115_HD.blp"
"3116","3","0","4","7","0","5","10","15907","0","11799","0","3696","4617","8262","0","4438","0","0","0","CreatureDisplayExtra-03116_HD.blp"
"3117","2","0","0","6","6","0","10","0","0","11141","0","8157","13140","13141","0","13142","0","0","0","CreatureDisplayExtra-03117_HD.blp"
"3118","3","0","4","2","1","9","2","0","0","14009","9969","8431","5346","2342","0","2341","0","0","0","CreatureDisplayExtra-03118_HD.blp"
"3120","1","0","4","5","10","5","1","15308","0","9820","13192","12488","4469","8553","0","12198","0","0","0","CreatureDisplayExtra-03120_HD.blp"
"3121","1","1","9","4","17","5","2","8266","0","9820","13192","4853","4469","8553","0","12198","0","0","0","CreatureDisplayExtra-03121_HD.blp"
"3140","3","0","7","3","7","9","0","0","0","11775","0","5865","13293","8268","9894","0","0","0","0","CreatureDisplayExtra-03140_HD.blp"
"3141","2","0","5","3","1","0","2","0","13301","0","13306","13303","13140","13304","0","13305","0","0","0","CreatureDisplayExtra-03141_HD.blp"
"3142","2","0","5","1","6","2","7","0","13329","13308","13325","13309","13310","13311","0","13312","0","0","0","CreatureDisplayExtra-03142_HD.blp"
"3143","2","0","5","4","4","5","5","15478","0","13316","7708","8159","13317","13318","0","9534","0","0","0","CreatureDisplayExtra-03143_HD.blp"
"3144","2","0","5","5","5","5","6","13323","4869","9193","6201","11279","11063","12113","13321","13322","0","0","0","CreatureDisplayExtra-03144_HD.blp"
"3145","2","0","5","6","3","0","9","0","0","12261","0","11068","13331","13332","0","13333","0","0","0","CreatureDisplayExtra-03145_HD.blp"
"3146","2","0","5","7","4","1","4","0","0","13334","9346","6299","13335","12116","0","13336","0","0","0","CreatureDisplayExtra-03146_HD.blp"
"3147","2","0","5","0","5","1","3","0","0","13338","10883","7709","10686","12288","0","0","0","0","0","CreatureDisplayExtra-03147_HD.blp"
"3148","2","0","5","2","6","5","7","13339","0","13340","12793","13341","13342","9169","0","11261","0","0","0","CreatureDisplayExtra-03148_HD.blp"
"3149","2","0","5","0","2","0","9","0","0","7552","11067","11997","12532","13343","0","13344","0","0","0","CreatureDisplayExtra-03149_HD.blp"
"3150","2","0","5","5","2","5","0","0","0","11404","13345","0","12101","13346","0","13347","0","0","0","CreatureDisplayExtra-03150_HD.blp"
"3151","2","0","5","6","6","0","5","0","0","11062","0","7662","10992","9176","0","13348","0","0","0","CreatureDisplayExtra-03151_HD.blp"
"3152","2","0","5","8","0","3","1","0","0","13349","9536","6299","9671","13350","13351","0","0","0","0","CreatureDisplayExtra-03152_HD.blp"
"3153","1","0","1","10","6","4","8","5084","0","6070","4390","6071","6072","11857","0","10324","0","0","0","CreatureDisplayExtra-03153_HD.blp"
"3154","4","1","5","8","0","1","1","13368","0","6029","0","0","6030","6031","0","8305","0","0","0","CreatureDisplayExtra-03154_HD.blp"
"3155","4","0","2","8","5","0","1","0","0","13369","0","0","11917","0","0","0","0","0","0","CreatureDisplayExtra-03155_HD.blp"
"3156","1","0","1","11","4","7","0","0","9311","13404","0","5725","7520","8959","0","7523","0","0","0","CreatureDisplayExtra-03156_HD.blp"
"3157","3","0","9","10","5","6","10","15347","0","13371","0","8072","3248","4272","0","13372","0","0","0","CreatureDisplayExtra-03157_HD.blp"
"3158","3","0","9","11","0","0","4","15921","0","16423","0","4882","5870","5871","0","8307","0","0","0","CreatureDisplayExtra-03158_HD.blp"
"3159","3","0","9","12","7","4","7","13374","0","6082","0","8072","3173","3066","0","8848","0","0","0","CreatureDisplayExtra-03159_HD.blp"
"3160","3","0","9","10","5","9","4","0","13375","13376","0","11172","5717","5370","0","6095","0","0","0","CreatureDisplayExtra-03160_HD.blp"
"3161","3","0","9","11","9","5","8","0","13377","2019","13174","13378","2018","13379","3605","0","0","0","0","CreatureDisplayExtra-03161_HD.blp"
"3162","3","0","9","9","4","5","1","0","0","2370","13380","13381","13382","13383","0","13384","0","0","0","CreatureDisplayExtra-03162_HD.blp"
"3163","3","0","9","10","6","9","3","0","10855","11965","0","13030","13385","11774","0","8307","0","0","0","CreatureDisplayExtra-03163_HD.blp"
"3164","1","0","0","0","0","0","0","0","0","0","3900","0","13400","0","0","0","0","0","0","CreatureDisplayExtra-03164_HD.blp"
"3165","2","0","3","2","5","4","5","0","12867","13403","13388","0","13390","13391","0","13393","0","0","0","CreatureDisplayExtra-03165_HD.blp"
"3166","1","0","5","5","0","8","7","15923","11560","13453","0","0","8085","10035","0","0","0","0","0","CreatureDisplayExtra-03166_HD.blp"
"3167","1","1","4","3","15","3","3","0","0","13431","0","10435","12321","6909","0","3999","0","0","0","CreatureDisplayExtra-03167_HD.blp"
"3168","2","1","6","4","0","2","6","0","0","7941","0","6121","7942","6123","0","12578","0","0","0","CreatureDisplayExtra-03168_HD.blp"
"3169","1","0","0","4","10","7","2","0","0","8167","0","6121","7942","6123","0","12578","0","0","0","CreatureDisplayExtra-03169_HD.blp"
"3170","5","1","0","0","0","9","7","0","0","7941","0","6121","7942","6123","0","12578","0","0","0","CreatureDisplayExtra-03170_HD.blp"
"3171","3","0","3","8","4","9","3","0","0","11437","10668","7700","5855","4272","0","8307","0","0","0","CreatureDisplayExtra-03171_HD.blp"
"3172","4","0","3","8","4","4","0","0","0","7599","7173","7212","5589","13405","9498","0","13909","0","0","CreatureDisplayExtra-03172_HD.blp"
"3180","1","0","6","10","8","0","0","15308","0","9820","10958","8551","1883","8553","0","12198","6255","0","0","CreatureDisplayExtra-03180_HD.blp"
"3181","3","0","1","1","4","9","4","0","0","8967","13423","8072","13424","13425","4601","0","0","0","0","CreatureDisplayExtra-03181_HD.blp"
"3183","1","1","5","7","18","0","1","0","0","7941","0","6121","7942","6123","0","12578","0","0","0","CreatureDisplayExtra-03183_HD.blp"
"3184","6","0","8","2","2","1","7","0","0","13436","0","13437","8140","13938","0","10868","0","0","0","CreatureDisplayExtra-03184_HD.blp"
"3185","7","0","3","4","5","8","1","15371","0","13439","13440","13441","4365","4921","0","5444","0","0","0","CreatureDisplayExtra-03185_HD.blp"
"3186","1","0","2","7","9","0","8","0","0","10157","0","8551","10199","11217","0","0","0","0","0","CreatureDisplayExtra-03186_HD.blp"
"3187","8","0","4","1","1","9","1","0","0","7898","13442","0","8163","10089","0","13443","0","0","0","CreatureDisplayExtra-03187_HD.blp"
"3188","3","0","9","10","10","9","6","0","0","10270","0","4591","2176","2094","0","2359","0","0","0","CreatureDisplayExtra-03188_HD.blp"
"3189","3","0","9","12","4","9","1","0","6025","10270","0","10732","2176","3710","0","3958","0","0","0","CreatureDisplayExtra-03189_HD.blp"
"3190","4","1","5","5","0","2","0","0","0","11159","13444","8551","5346","7458","0","0","0","0","0","CreatureDisplayExtra-03190_HD.blp"
"3191","1","0","4","3","3","1","4","0","13446","8187","0","4315","3173","2373","0","2881","0","0","0","CreatureDisplayExtra-03191_HD.blp"
"3192","1","0","4","6","6","2","3","0","0","13452","0","6049","5654","1981","0","0","0","0","0","CreatureDisplayExtra-03192_HD.blp"
"3193","4","0","4","6","3","2","2","0","0","11116","0","9593","9749","9081","0","6825","0","0","0","CreatureDisplayExtra-03193_HD.blp"
"3194","2","1","7","2","3","1","2","0","0","8180","7708","7746","8160","11109","0","13134","0","0","0","CreatureDisplayExtra-03194_HD.blp"
"3195","3","1","0","9","5","4","0","0","0","11963","4340","12036","5346","3533","0","1407","0","0","0","CreatureDisplayExtra-03195_HD.blp"
"3198","3","0","3","1","5","3","4","0","0","2964","0","4847","4346","2496","0","11492","0","0","0","CreatureDisplayExtra-03198_HD.blp"
"3199","2","0","4","2","3","5","1","0","0","13456","0","0","7947","9191","0","11896","0","0","0","CreatureDisplayExtra-03199_HD.blp"
"3201","1","0","5","8","9","0","3","0","0","13192","5497","2364","8426","2366","0","2368","0","0","0","CreatureDisplayExtra-03201_HD.blp"
"3202","1","1","3","3","17","0","0","0","0","13457","3082","5468","2018","5470","0","5435","0","0","0","CreatureDisplayExtra-03202_HD.blp"
"3220","3","0","0","3","3","4","4","0","0","4299","14068","9748","13464","9750","0","0","0","0","0","CreatureDisplayExtra-03220_HD.blp"
"3221","4","1","6","4","3","2","3","0","0","13463","0","9748","9749","9750","0","0","0","0","0","CreatureDisplayExtra-03221_HD.blp"
"3222","5","0","5","1","8","1","0","0","0","13507","11088","5725","10510","6092","0","0","0","0","0","CreatureDisplayExtra-03222_HD.blp"
"3223","3","0","3","1","3","2","6","0","0","13505","13506","5838","10220","6648","0","0","0","0","0","CreatureDisplayExtra-03223_HD.blp"
"3224","4","0","0","0","0","0","0","0","0","4588","13440","4574","1882","9757","0","0","0","0","0","CreatureDisplayExtra-03224_HD.blp"
"3225","4","0","5","6","5","2","0","0","0","6239","0","8551","13498","13499","0","10040","0","0","0","CreatureDisplayExtra-03225_HD.blp"
"3226","4","1","2","1","6","2","4","0","0","12230","14068","0","5236","4009","0","3056","0","0","0","CreatureDisplayExtra-03226_HD.blp"
"3227","5","0","3","7","7","4","1","0","0","10719","0","8606","5441","13502","0","5418","0","0","0","CreatureDisplayExtra-03227_HD.blp"
"3228","6","0","2","3","7","1","3","0","0","9519","0","9186","10876","10059","0","13503","0","0","0","CreatureDisplayExtra-03228_HD.blp"
"3229","1","1","3","10","7","6","4","0","0","13509","13510","3696","7182","703","0","0","0","0","0","CreatureDisplayExtra-03229_HD.blp"
"3230","3","0","1","3","3","3","4","0","11691","0","10101","5327","5619","4033","0","3984","0","0","0","CreatureDisplayExtra-03230_HD.blp"
"3231","3","0","4","1","2","5","1","0","0","0","10682","8551","5654","8262","7613","0","0","0","0","CreatureDisplayExtra-03231_HD.blp"
"3232","1","0","2","2","3","2","4","0","13512","8041","13168","13459","2969","13171","0","13172","0","0","0","CreatureDisplayExtra-03232_HD.blp"
"3233","3","0","2","0","4","4","5","0","0","6048","0","6049","13513","8262","0","0","0","0","0","CreatureDisplayExtra-03233_HD.blp"
"3234","3","0","0","4","7","6","8","0","0","13929","0","6049","6865","8262","13514","0","0","0","0","CreatureDisplayExtra-03234_HD.blp"
"3235","7","0","0","4","6","0","2","0","0","6048","0","6049","6050","8262","0","0","0","0","0","CreatureDisplayExtra-03235_HD.blp"
"3236","1","0","3","8","2","2","4","0","0","11107","0","13518","13519","13520","0","0","0","0","0","CreatureDisplayExtra-03236_HD.blp"
"3237","1","0","6","5","7","0","5","0","0","10202","0","10185","9314","6092","0","0","0","0","0","CreatureDisplayExtra-03237_HD.blp"
"3238","1","0","9","4","5","0","3","0","0","13526","12048","4852","5654","10227","0","2164","0","0","0","CreatureDisplayExtra-03238_HD.blp"
"3239","3","0","4","0","9","6","8","0","7836","13529","0","4574","5654","2342","0","5418","0","0","0","CreatureDisplayExtra-03239_HD.blp"
"3240","1","0","7","5","9","1","6","0","0","13526","12048","4852","5654","10227","0","2164","0","0","0","CreatureDisplayExtra-03240_HD.blp"
"3241","1","0","2","6","4","3","7","0","0","13526","12048","4852","5654","10227","0","2164","0","0","0","CreatureDisplayExtra-03241_HD.blp"
"3242","3","0","0","7","1","4","0","0","8198","4311","0","4574","5602","13528","0","5418","0","0","0","CreatureDisplayExtra-03242_HD.blp"
"3243","1","0","4","7","2","1","0","0","0","13526","12048","4852","5654","10227","0","2164","0","0","0","CreatureDisplayExtra-03243_HD.blp"
"3244","1","0","1","7","11","5","8","0","0","13526","12048","4852","5654","10227","0","2164","0","0","0","CreatureDisplayExtra-03244_HD.blp"
"3245","1","0","2","11","7","0","5","0","0","13526","12048","4852","5654","10227","0","2164","0","0","0","CreatureDisplayExtra-03245_HD.blp"
"3246","1","0","3","7","1","2","1","0","7541","7223","0","7224","7225","7255","0","0","6255","0","0","CreatureDisplayExtra-03246_HD.blp"
"3247","3","0","1","0","3","3","4","0","5414","5447","0","4574","7182","13502","0","3875","0","0","0","CreatureDisplayExtra-03247_HD.blp"
"3248","1","0","2","0","5","5","7","0","0","13532","0","4102","4365","9675","0","0","0","0","0","CreatureDisplayExtra-03248_HD.blp"
"3249","1","0","2","0","1","8","0","0","0","13533","10719","3705","683","8262","0","0","0","0","0","CreatureDisplayExtra-03249_HD.blp"
"3250","1","0","0","11","9","3","6","0","0","10834","10708","8606","6050","13183","0","2341","0","0","0","CreatureDisplayExtra-03250_HD.blp"
"3251","3","0","2","4","2","2","2","0","0","4299","0","8350","8353","9750","0","0","0","0","0","CreatureDisplayExtra-03251_HD.blp"
"3252","7","0","3","3","2","6","0","0","0","11758","0","0","11759","10295","0","0","0","0","0","CreatureDisplayExtra-03252_HD.blp"
"3253","7","0","3","6","5","3","7","0","0","11758","0","0","11759","10295","0","0","0","0","0","CreatureDisplayExtra-03253_HD.blp"
"3254","3","0","0","3","3","2","2","0","0","4299","10719","4444","4617","9750","0","0","0","0","0","CreatureDisplayExtra-03254_HD.blp"
"3255","7","1","0","4","6","4","0","0","0","11758","0","0","11759","10295","0","0","0","0","0","CreatureDisplayExtra-03255_HD.blp"
"3256","7","1","0","5","4","8","0","0","0","11758","0","0","11759","10295","0","0","0","0","0","CreatureDisplayExtra-03256_HD.blp"
"3257","3","0","3","2","2","5","6","0","0","5854","0","8551","5469","5470","0","0","0","0","0","CreatureDisplayExtra-03257_HD.blp"
"3258","3","1","2","4","5","2","0","0","0","5854","0","8551","4293","5380","0","0","0","0","0","CreatureDisplayExtra-03258_HD.blp"
"3259","3","0","1","8","4","4","4","0","0","4299","0","4297","4293","5380","0","0","0","0","0","CreatureDisplayExtra-03259_HD.blp"
"3260","1","0","0","11","1","2","4","0","0","0","11799","0","7182","13183","0","3992","0","0","0","CreatureDisplayExtra-03260_HD.blp"
"3261","1","1","1","2","1","5","0","0","0","10834","5864","5904","5855","4921","0","12249","0","0","0","CreatureDisplayExtra-03261_HD.blp"
"3262","7","1","3","1","1","5","0","0","0","13173","13016","13630","5855","14848","0","0","0","0","0","CreatureDisplayExtra-03262_HD.blp"
"3263","1","0","1","4","1","0","4","0","0","3902","0","5904","1883","4472","0","11776","0","0","0","CreatureDisplayExtra-03263_HD.blp"
"3264","1","1","1","3","8","3","0","8266","0","13636","0","8551","8552","12197","0","0","0","0","0","CreatureDisplayExtra-03264_HD.blp"
